Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.datasources,PagePathGeneratorsDataSource,doGet,9,3,2,53,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.datasources,ComponentUpdatersDataSource,doGet,9,3,2,53,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImplTest,setUp,13,1,0,39,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImplTest,getAssets,5,1,0,59,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImplTest,getAssetsFromAssetCollection,8,1,0,68,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImplTest,getAssetsFromAssetFolder,5,1,0,85,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImplTest,getAsset_True,6,1,0,94,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImplTest,isAssetFolder,7,1,0,104,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImplTest,isAssetCollection,9,1,0,114,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImplTest,isAsset,7,1,0,127,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImpl,getAssets,4,1,2,56,0,com.adobe.aem.commons.assetshare.util.assetkit.impl.AssetKitHelperImpl,com.adobe.aem.commons.assetshare.util.assetkit.impl.AssetKitHelperImpl
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImpl,getAssets,17,6,1,62,0,com.adobe.aem.commons.assetshare.util.assetkit.impl.AssetKitHelperImpl,com.adobe.aem.commons.assetshare.util.assetkit.impl.AssetKitHelperImpl
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImpl,getAssetsFromAssetCollection,14,4,1,81,0,com.adobe.aem.commons.assetshare.util.assetkit.impl.AssetKitHelperImpl,com.adobe.aem.commons.assetshare.util.assetkit.impl.AssetKitHelperImpl
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImpl,getAssetsFromAssetFolder,10,2,1,99,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImpl,getAsset,3,1,1,111,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImpl,isAssetFolder,3,1,1,116,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImpl,isAssetCollection,3,1,1,122,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImpl,isAsset,3,1,1,127,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImpl,updateComponentOnPage,10,3,4,133,0,com.adobe.aem.commons.assetshare.util.assetkit.impl.AssetKitHelperImpl,com.adobe.aem.commons.assetshare.util.assetkit.impl.AssetKitHelperImpl
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl,AssetKitHelperImpl,findResourceByResourceType,17,2,2,146,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,PageMetadataComponentUpdaterImplTest,setUp,11,1,0,35,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,PageMetadataComponentUpdaterImplTest,getName,4,1,0,52,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,PageMetadataComponentUpdaterImplTest,updateComponent,8,1,0,58,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,BannerComponentUpdaterImplTest,setUp,11,1,0,37,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,BannerComponentUpdaterImplTest,getName,4,1,0,54,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,BannerComponentUpdaterImplTest,updateComponent,7,1,0,60,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,AssetKitComponentUpdaterImplTest,setUp,11,1,0,52,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,AssetKitComponentUpdaterImplTest,getName,4,1,0,69,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,AssetKitComponentUpdaterImplTest,updateComponent,11,1,0,75,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,BannerComponentUpdaterImpl,getName,3,1,0,52,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,BannerComponentUpdaterImpl,updateComponent,12,1,2,57,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,BannerComponentUpdaterImpl,activate,3,1,1,71,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,AssetKitComponentUpdaterImpl,getName,3,1,0,45,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,AssetKitComponentUpdaterImpl,updateComponent,3,1,2,50,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,AssetKitComponentUpdaterImpl,activate,3,1,1,55,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,PageMetadataComponentUpdaterImpl,getName,3,1,0,34,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.util.assetkit.impl.componentupdaters,PageMetadataComponentUpdaterImpl,updateComponent,8,1,2,39,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testhelpers,TestOptionsImpl,TestOptionsImpl,3,1,1,16,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testhelpers,TestOptionsImpl,getItems,12,2,0,20,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.testhelpers,TestOptionsImpl,getType,3,1,0,33,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSourceTest,setUp,11,1,0,64,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSourceTest,doGet_NoExcludes,9,1,0,100,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSourceTest,doGet_ExcludeAssetRenditionDispatchersViaOsgiConfig,9,1,0,117,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSourceTest,doGet_ExcludeAssetRenditionsViaOsgiConfig,9,1,0,135,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSourceTest,doGet_ExcludeAssetRenditionDispatchersViaProperty,9,1,0,153,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSourceTest,doGet_ExcludeAssetRenditionsViaProperty,9,1,0,170,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSourceTest,doGet_ServiceRanking,12,1,0,188,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSourceTest,doGet_WithHiddenAssetRenditionDispatcher,10,1,0,226,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSourceTest,doGet_WithAllowedAssetRenditionDispatcherTypes,10,1,0,255,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSourceTest,toMap,10,2,1,284,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSource,doGet,22,4,2,73,0,com.adobe.aem.commons.assetshare.content.impl.datasources.AssetRenditionsDataSource,com.adobe.aem.commons.assetshare.content.impl.datasources.AssetRenditionsDataSource
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSource,acceptsAssetRenditionDispatcher,21,7,3,116,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSource,getExcluded,8,2,3,143,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,AssetRenditionsDataSource,activate,3,1,1,158,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,ComputedPropertiesDataSource,doGet,19,5,2,60,0,com.adobe.aem.commons.assetshare.content.impl.datasources.ComputedPropertiesDataSource,com.adobe.aem.commons.assetshare.content.impl.datasources.ComputedPropertiesDataSource
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,ComputedPropertiesDataSource,containsAny,12,5,2,88,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl.datasources,MetadataSchemaPropertiesDataSource,doGet,12,2,2,56,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImplTest,setUp,2,1,0,41,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImplTest,collectExtraMetadataProperties,12,1,0,45,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImplTest,removeMetadataProperties,12,1,0,67,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImplTest,collectMetadataProperty,2,1,0,88,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImplTest,setUp,6,1,0,39,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImplTest,getUrl_WithSimplePath,7,1,0,48,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImplTest,getUrl_WithChineseChars,6,1,0,59,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImplTest,getUrl_WithComplexPath,6,1,0,70,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImplTest,getUrl_WithSimplePathResource,6,1,0,81,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,setUp,13,1,0,66,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,containsKey_WithoutParameters,4,1,0,85,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,containsKey_WithParameters,4,1,0,92,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,containsKey_NoMatch,4,1,0,99,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,get_WithoutParameters,5,1,0,106,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,get_WithRequestAndWithParameters,5,1,0,114,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,get_WithoutRequestAndWithParameters,5,1,0,122,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,get_CacheMiss,10,1,0,130,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,get_CacheHit,10,1,0,144,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,ComputedPropertyParameter_getName,7,1,0,158,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,ComputedPropertyParameter_getNameWithoutParameters,7,1,0,170,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,ComputedPropertyParameter_getParameterIsEmpty,6,1,0,182,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,ComputedPropertyParameter_getParameters,10,1,0,193,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,ComputedPropertyParameter_getId,7,1,0,208,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedPropertiesTest,ComputedPropertyParameter_getIdWithNoParameters,7,1,0,220,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImpl,getMetadataProperties,3,1,1,61,0,com.adobe.aem.commons.assetshare.content.impl.MetadataSchemaPropertiesImpl,com.adobe.aem.commons.assetshare.content.impl.MetadataSchemaPropertiesImpl
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImpl,getMetadataProperties,15,3,2,66,0,com.adobe.aem.commons.assetshare.content.impl.MetadataSchemaPropertiesImpl,com.adobe.aem.commons.assetshare.content.impl.MetadataSchemaPropertiesImpl
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImpl,collectExtraMetadataProperties,10,3,1,89,0,com.adobe.aem.commons.assetshare.content.impl.MetadataSchemaPropertiesImpl,com.adobe.aem.commons.assetshare.content.impl.MetadataSchemaPropertiesImpl
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImpl,removeBlacklistedMetadataProperties,15,5,1,101,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImpl,collectMetadataProperty,19,5,3,121,0,com.adobe.aem.commons.assetshare.content.impl.MetadataSchemaPropertiesImpl,com.adobe.aem.commons.assetshare.content.impl.MetadataSchemaPropertiesImpl
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImpl,getRelativePropertyName,12,3,2,142,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,MetadataSchemaPropertiesImpl,activate,3,1,1,226,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetResolverImpl,resolveAsset,27,8,1,43,0,com.adobe.aem.commons.assetshare.content.impl.AssetResolverImpl,com.adobe.aem.commons.assetshare.content.impl.AssetResolverImpl
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetResolverImpl,getAssetByPath,3,1,1,77,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetResolverImpl,getAssetById,14,3,2,81,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetResolverImpl,resolveAsset,7,2,1,96,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetResolverImpl,resolvePlaceholderAsset,10,3,1,106,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImpl,init,14,4,0,75,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImpl,getResource,3,1,0,90,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImpl,getPath,3,1,0,94,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImpl,getUrl,3,1,0,98,0,com.adobe.aem.commons.assetshare.content.impl.AssetModelImpl,com.adobe.aem.commons.assetshare.content.impl.AssetModelImpl
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImpl,getAsset,3,1,0,100,0,com.adobe.aem.commons.assetshare.content.impl.AssetModelImpl,com.adobe.aem.commons.assetshare.content.impl.AssetModelImpl
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImpl,getAssetId,3,1,0,102,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImpl,getName,3,1,0,106,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImpl,getTitle,3,1,0,110,0,com.adobe.aem.commons.assetshare.content.impl.AssetModelImpl,com.adobe.aem.commons.assetshare.content.impl.AssetModelImpl
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImpl,getRenditions,8,2,0,114,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,AssetModelImpl,getProperties,11,3,0,125,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,CombinedProperties,10,2,3,58,0,com.adobe.aem.commons.assetshare.content.impl.CombinedProperties,com.adobe.aem.commons.assetshare.content.impl.CombinedProperties
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,size,3,1,0,73,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,isEmpty,3,1,0,78,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,containsKey,15,4,1,83,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,containsValue,3,1,1,108,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,get,38,12,1,113,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,put,3,1,2,163,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,remove,3,1,1,168,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,putAll,3,1,1,173,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,clear,3,1,0,178,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,keySet,3,1,0,183,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,values,3,1,0,188,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,entrySet,3,1,0,193,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,equals,3,1,1,198,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,hashCode,3,1,0,203,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,getProperties,3,1,0,208,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,getMetadataProperties,3,1,0,216,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.impl,CombinedProperties,getComputedPropertiesMap,18,5,1,220,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,ExternalRedirectRenditionDispatcherImplTest,setUp,10,1,0,61,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,ExternalRedirectRenditionDispatcherImplTest,getLabel,7,1,0,76,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,ExternalRedirectRenditionDispatcherImplTest,getName,7,1,0,89,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,ExternalRedirectRenditionDispatcherImplTest,getOptions,7,1,0,102,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,ExternalRedirectRenditionDispatcherImplTest,getRenditionNames,11,1,0,123,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,ExternalRedirectRenditionDispatcherImplTest,dispatch,9,1,0,143,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,ExternalRedirectRenditionDispatcherImplTest,dispatch_WithSpacesInPath,10,1,0,162,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,ExternalRedirectRenditionDispatcherImplTest,dispatch_WithHostAndSpacesInPath,10,1,0,184,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,AbstractRenditionDispatcherImplTest,parseMappingsAsStrings,5,1,0,32,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,AbstractRenditionDispatcherImplTest,getExtensionFromAscExtQueryParameter,7,1,0,44,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,AbstractRenditionDispatcherImplTest,cleanURI,5,1,0,53,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,InternalRedirectRenditionDispatcherImplTest,setUp,21,1,0,73,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,InternalRedirectRenditionDispatcherImplTest,getRequestDispatcher,3,1,2,90,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,InternalRedirectRenditionDispatcherImplTest,getRequestDispatcher,4,1,2,95,0,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,InternalRedirectRenditionDispatcherImplTest,getLabel,7,1,0,103,1,,
asset-share-commons,com.adobe.aem.commons.assetshare.content.renditions.impl.dispatchers,InternalRedirectRenditionDispatcherImplTest,getName,7,1,0,116,1,,
